Model Number,FLUKE A3000FC
Tool Name,A3000FC - B
Logged Data

Start Time,Stop Time,Elapsed Time,Interval,Total Readings
Jun 29 2024 13:01:01,Jun 30 2024 13:56:34,1:00:55:33,00:01:00,1496

Reading,Start Time,Duration,Max Time,Max(A AC),Average(A AC),Min Time,Min (A AC),Stop Time
329,Jun 29 2024 18:29:01,00:01:00,Jun 29 2024 18:29:01,"18.9","10.6",Jun 29 2024 18:29:08,"10.3",Jun 29 2024 18:30:01
330,Jun 29 2024 18:30:01,00:01:00,Jun 29 2024 18:30:25,"11.8","10.5",Jun 29 2024 18:30:55,"10.2",Jun 29 2024 18:31:01
331,Jun 29 2024 18:31:01,00:01:00,Jun 29 2024 18:31:55,"11.7","10.4",Jun 29 2024 18:31:05,"10.1",Jun 29 2024 18:32:01
332,Jun 29 2024 18:32:01,00:01:00,Jun 29 2024 18:32:10,"11.7","10.5",Jun 29 2024 18:32:55,"10.2",Jun 29 2024 18:33:01
333,Jun 29 2024 18:33:01,00:01:00,Jun 29 2024 18:33:25,"12","10.4",Jun 29 2024 18:33:59,"10.1",Jun 29 2024 18:34:01
334,Jun 29 2024 18:34:01,00:01:00,Jun 29 2024 18:34:40,"11.9","10.5",Jun 29 2024 18:34:40,"10",Jun 29 2024 18:35:01
335,Jun 29 2024 18:35:01,00:01:00,Jun 29 2024 18:35:10,"11.2","10.7",Jun 29 2024 18:35:09,"10.3",Jun 29 2024 18:36:01
336,Jun 29 2024 18:36:01,00:01:00,Jun 29 2024 18:36:12,"20.3","11.3",Jun 29 2024 18:36:06,"9.8",Jun 29 2024 18:37:01
337,Jun 29 2024 18:37:01,00:01:00,Jun 29 2024 18:37:40,"12","11.3",Jun 29 2024 18:37:19,"11",Jun 29 2024 18:38:01
338,Jun 29 2024 18:38:01,00:01:00,Jun 29 2024 18:38:10,"11.8","11.1",Jun 29 2024 18:38:25,"10.9",Jun 29 2024 18:39:01
339,Jun 29 2024 18:39:01,00:01:00,Jun 29 2024 18:39:40,"12.2","11.1",Jun 29 2024 18:39:40,"10.9",Jun 29 2024 18:40:01
340,Jun 29 2024 18:40:01,00:01:00,Jun 29 2024 18:40:25,"13.1","11.5",Jun 29 2024 18:40:12,"11",Jun 29 2024 18:41:01
341,Jun 29 2024 18:41:01,00:01:00,Jun 29 2024 18:41:10,"12.4","11.1",Jun 29 2024 18:41:10,"10.9",Jun 29 2024 18:42:01
342,Jun 29 2024 18:42:01,00:01:00,Jun 29 2024 18:42:10,"11.9","11.2",Jun 29 2024 18:42:40,"10.9",Jun 29 2024 18:43:01
343,Jun 29 2024 18:43:01,00:01:00,Jun 29 2024 18:43:55,"12.3","11.1",Jun 29 2024 18:43:58,"10.8",Jun 29 2024 18:44:01
344,Jun 29 2024 18:44:01,00:01:00,Jun 29 2024 18:44:10,"12.3","11",Jun 29 2024 18:44:40,"10.6",Jun 29 2024 18:45:01
345,Jun 29 2024 18:45:01,00:01:00,Jun 29 2024 18:45:10,"12.2","11.1",Jun 29 2024 18:45:10,"10.7",Jun 29 2024 18:46:01
346,Jun 29 2024 18:46:01,00:01:00,Jun 29 2024 18:46:58,"20.9","11.2",Jun 29 2024 18:46:55,"10.7",Jun 29 2024 18:47:01
347,Jun 29 2024 18:47:01,00:01:00,Jun 29 2024 18:47:40,"12.5","11.5",Jun 29 2024 18:47:20,"11.3",Jun 29 2024 18:48:01
348,Jun 29 2024 18:48:01,00:01:00,Jun 29 2024 18:48:25,"12.8","11.4",Jun 29 2024 18:48:40,"11",Jun 29 2024 18:49:01
349,Jun 29 2024 18:49:01,00:01:00,Jun 29 2024 18:49:40,"12.5","11.4",Jun 29 2024 18:49:40,"11",Jun 29 2024 18:50:01
350,Jun 29 2024 18:50:01,00:01:00,Jun 29 2024 18:50:40,"12.8","11.5",Jun 29 2024 18:50:40,"11",Jun 29 2024 18:51:01
351,Jun 29 2024 18:51:01,00:01:00,Jun 29 2024 18:51:01,"12.8","10.6",Jun 29 2024 18:51:55,"9.8",Jun 29 2024 18:52:01
352,Jun 29 2024 18:52:01,00:01:00,Jun 29 2024 18:52:55,"10.8","9.8",Jun 29 2024 18:52:21,"9.5",Jun 29 2024 18:53:01
353,Jun 29 2024 18:53:01,00:01:00,Jun 29 2024 18:53:10,"10.7","9.2",Jun 29 2024 18:53:40,"8.7",Jun 29 2024 18:54:01
354,Jun 29 2024 18:54:01,00:01:00,Jun 29 2024 18:54:55,"11","9.3",Jun 29 2024 18:54:21,"8.9",Jun 29 2024 18:55:01
355,Jun 29 2024 18:55:01,00:01:00,Jun 29 2024 18:55:25,"12.5","9.6",Jun 29 2024 18:55:42,"8.9",Jun 29 2024 18:56:01
356,Jun 29 2024 18:56:01,00:01:00,Jun 29 2024 18:56:40,"10.4","9.8",Jun 29 2024 18:56:05,"9",Jun 29 2024 18:57:01
357,Jun 29 2024 18:57:01,00:01:00,Jun 29 2024 18:57:14,"11.8","9.4",Jun 29 2024 18:57:25,"8.6",Jun 29 2024 18:58:01
358,Jun 29 2024 18:58:01,00:01:00,Jun 29 2024 18:58:40,"10.7","9.7",Jun 29 2024 18:58:10,"8.9",Jun 29 2024 18:59:01
359,Jun 29 2024 18:59:01,00:01:00,Jun 29 2024 18:59:21,"11.9","9.7",Jun 29 2024 18:59:25,"8.8",Jun 29 2024 19:00:01
360,Jun 29 2024 19:00:01,00:01:00,Jun 29 2024 19:00:21,"19.1","9.6",Jun 29 2024 19:00:20,"9",Jun 29 2024 19:01:01
361,Jun 29 2024 19:01:01,00:01:00,Jun 29 2024 19:01:25,"10.7","9.5",Jun 29 2024 19:01:25,"9.2",Jun 29 2024 19:02:01
362,Jun 29 2024 19:02:01,00:01:00,Jun 29 2024 19:02:55,"12.6","10.2",Jun 29 2024 19:02:03,"9.3",Jun 29 2024 19:03:01
363,Jun 29 2024 19:03:01,00:01:00,Jun 29 2024 19:03:25,"10.2","9.5",Jun 29 2024 19:03:40,"9.1",Jun 29 2024 19:04:01
364,Jun 29 2024 19:04:01,00:01:00,Jun 29 2024 19:04:10,"10.3","9.6",Jun 29 2024 19:04:59,"9.3",Jun 29 2024 19:05:01
365,Jun 29 2024 19:05:01,00:01:00,Jun 29 2024 19:05:47,"12.8","10.3",Jun 29 2024 19:05:10,"9.1",Jun 29 2024 19:06:01
366,Jun 29 2024 19:06:01,00:01:00,Jun 29 2024 19:06:45,"10.8","10.1",Jun 29 2024 19:06:40,"9.5",Jun 29 2024 19:07:01
367,Jun 29 2024 19:07:01,00:01:00,Jun 29 2024 19:07:10,"13","10",Jun 29 2024 19:07:45,"9.3",Jun 29 2024 19:08:01
368,Jun 29 2024 19:08:01,00:01:00,Jun 29 2024 19:08:10,"10.5","9.5",Jun 29 2024 19:08:46,"9.2",Jun 29 2024 19:09:01
369,Jun 29 2024 19:09:01,00:01:00,Jun 29 2024 19:09:49,"12.5","10.3",Jun 29 2024 19:09:55,"9.3",Jun 29 2024 19:10:01
370,Jun 29 2024 19:10:01,00:01:00,Jun 29 2024 19:10:25,"10.8","9.6",Jun 29 2024 19:10:10,"9.1",Jun 29 2024 19:11:01
371,Jun 29 2024 19:11:01,00:01:00,Jun 29 2024 19:11:28,"12.3","10.1",Jun 29 2024 19:11:55,"9.1",Jun 29 2024 19:12:01
372,Jun 29 2024 19:12:01,00:01:00,Jun 29 2024 19:12:19,"32.1","11.7",Jun 29 2024 19:12:10,"9.3",Jun 29 2024 19:13:01
373,Jun 29 2024 19:13:01,00:01:00,Jun 29 2024 19:13:55,"12.2","10.8",Jun 29 2024 19:13:40,"10.3",Jun 29 2024 19:14:01
374,Jun 29 2024 19:14:01,00:01:00,Jun 29 2024 19:14:25,"11.6","10.8",Jun 29 2024 19:14:58,"10.5",Jun 29 2024 19:15:01
375,Jun 29 2024 19:15:01,00:01:00,Jun 29 2024 19:15:25,"11.7","10.5",Jun 29 2024 19:15:55,"9.7",Jun 29 2024 19:16:01
376,Jun 29 2024 19:16:01,00:01:00,Jun 29 2024 19:16:55,"14","13",Jun 29 2024 19:16:02,"9.8",Jun 29 2024 19:17:01
377,Jun 29 2024 19:17:01,00:01:00,Jun 29 2024 19:17:55,"14.3","13.2",Jun 29 2024 19:17:24,"12.9",Jun 29 2024 19:18:01
378,Jun 29 2024 19:18:01,00:01:00,Jun 29 2024 19:18:40,"14.4","13.2",Jun 29 2024 19:18:56,"13",Jun 29 2024 19:19:01
379,Jun 29 2024 19:19:01,00:01:00,Jun 29 2024 19:19:10,"14.7","13.3",Jun 29 2024 19:19:10,"12.9",Jun 29 2024 19:20:01
380,Jun 29 2024 19:20:01,00:01:00,Jun 29 2024 19:20:10,"14.4","13.2",Jun 29 2024 19:20:22,"13",Jun 29 2024 19:21:01
381,Jun 29 2024 19:21:01,00:01:00,Jun 29 2024 19:21:40,"14.1","13.4",Jun 29 2024 19:21:04,"13",Jun 29 2024 19:22:01
382,Jun 29 2024 19:22:01,00:01:00,Jun 29 2024 19:22:25,"14.2","13.5",Jun 29 2024 19:22:07,"13.2",Jun 29 2024 19:23:01
383,Jun 29 2024 19:23:01,00:01:00,Jun 29 2024 19:23:55,"22.9","19.3",Jun 29 2024 19:23:12,"13.2",Jun 29 2024 19:24:01
384,Jun 29 2024 19:24:01,00:01:00,Jun 29 2024 19:24:40,"23.2","21.9",Jun 29 2024 19:24:31,"21.6",Jun 29 2024 19:25:01
385,Jun 29 2024 19:25:01,00:01:00,Jun 29 2024 19:25:10,"23.1","20.3",Jun 29 2024 19:25:28,"16.7",Jun 29 2024 19:26:01
386,Jun 29 2024 19:26:01,00:01:00,Jun 29 2024 19:26:07,"21.7","20",Jun 29 2024 19:26:58,"16.9",Jun 29 2024 19:27:01
387,Jun 29 2024 19:27:01,00:01:00,Jun 29 2024 19:27:40,"21.8","17.5",Jun 29 2024 19:28:00,"11.8",Jun 29 2024 19:28:01
388,Jun 29 2024 19:28:01,00:01:00,Jun 29 2024 19:28:10,"12.8","12",Jun 29 2024 19:28:40,"11.7",Jun 29 2024 19:29:01
389,Jun 29 2024 19:29:01,00:01:00,Jun 29 2024 19:29:59,"24.1","12.2",Jun 29 2024 19:29:25,"11.4",Jun 29 2024 19:30:01
390,Jun 29 2024 19:30:01,00:01:00,Jun 29 2024 19:30:01,"20.2","13.6",Jun 29 2024 19:30:03,"13.2",Jun 29 2024 19:31:01
391,Jun 29 2024 19:31:01,00:01:00,Jun 29 2024 19:31:25,"14.4","13.2",Jun 29 2024 19:31:25,"12.8",Jun 29 2024 19:32:01
392,Jun 29 2024 19:32:01,00:01:00,Jun 29 2024 19:32:40,"14.1","13.3",Jun 29 2024 19:32:01,"13",Jun 29 2024 19:33:01
393,Jun 29 2024 19:33:01,00:01:00,Jun 29 2024 19:33:55,"14.1","13.3",Jun 29 2024 19:33:53,"12.9",Jun 29 2024 19:34:01
394,Jun 29 2024 19:34:01,00:01:00,Jun 29 2024 19:34:55,"13.7","13.2",Jun 29 2024 19:34:10,"13",Jun 29 2024 19:35:01
395,Jun 29 2024 19:35:01,00:01:00,Jun 29 2024 19:35:55,"14","13.3",Jun 29 2024 19:35:56,"13.1",Jun 29 2024 19:36:01
396,Jun 29 2024 19:36:01,00:01:00,Jun 29 2024 19:36:20,"33.8","12.8",Jun 29 2024 19:37:01,"9.9",Jun 29 2024 19:37:01
397,Jun 29 2024 19:37:01,00:01:00,Jun 29 2024 19:37:10,"11","9.9",Jun 29 2024 19:37:10,"9.6",Jun 29 2024 19:38:01
398,Jun 29 2024 19:38:01,00:01:00,Jun 29 2024 19:38:25,"10.7","9.7",Jun 29 2024 19:38:10,"9.4",Jun 29 2024 19:39:01
399,Jun 29 2024 19:39:01,00:01:00,Jun 29 2024 19:39:40,"10.5","9.8",Jun 29 2024 19:39:28,"9.5",Jun 29 2024 19:40:01
400,Jun 29 2024 19:40:01,00:01:00,Jun 29 2024 19:40:25,"10.5","9.9",Jun 29 2024 19:40:38,"9.6",Jun 29 2024 19:41:01
401,Jun 29 2024 19:41:01,00:01:00,Jun 29 2024 19:41:40,"13.5","11.7",Jun 29 2024 19:41:20,"9.6",Jun 29 2024 19:42:01
402,Jun 29 2024 19:42:01,00:01:00,Jun 29 2024 19:42:10,"13.6","12.7",Jun 29 2024 19:42:08,"12.4",Jun 29 2024 19:43:01
403,Jun 29 2024 19:43:01,00:01:00,Jun 29 2024 19:43:10,"13.7","12.6",Jun 29 2024 19:43:17,"9.7",Jun 29 2024 19:44:01
404,Jun 29 2024 19:44:01,00:01:00,Jun 29 2024 19:44:55,"13.8","12.5",Jun 29 2024 19:44:55,"12.2",Jun 29 2024 19:45:01
405,Jun 29 2024 19:45:01,00:01:00,Jun 29 2024 19:45:40,"13.7","12.8",Jun 29 2024 19:45:08,"12.5",Jun 29 2024 19:46:01
406,Jun 29 2024 19:46:01,00:01:00,Jun 29 2024 19:46:49,"22.2","13.1",Jun 29 2024 19:46:40,"12.6",Jun 29 2024 19:47:01
407,Jun 29 2024 19:47:01,00:01:00,Jun 29 2024 19:47:40,"14.3","13.3",Jun 29 2024 19:47:38,"13",Jun 29 2024 19:48:01
408,Jun 29 2024 19:48:01,00:01:00,Jun 29 2024 19:48:36,"23.5","14.1",Jun 29 2024 19:48:25,"13",Jun 29 2024 19:49:01
409,Jun 29 2024 19:49:01,00:01:00,Jun 29 2024 19:49:40,"15.6","14.5",Jun 29 2024 19:49:53,"14.2",Jun 29 2024 19:50:01
410,Jun 29 2024 19:50:01,00:01:00,Jun 29 2024 19:50:55,"16.4","14.6",Jun 29 2024 19:50:40,"14.1",Jun 29 2024 19:51:01
411,Jun 29 2024 19:51:01,00:01:00,Jun 29 2024 19:51:10,"15.9","14.7",Jun 29 2024 19:51:55,"13.9",Jun 29 2024 19:52:01
412,Jun 29 2024 19:52:01,00:01:00,Jun 29 2024 19:52:10,"15","14.5",Jun 29 2024 19:52:01,"14",Jun 29 2024 19:53:01
413,Jun 29 2024 19:53:01,00:01:00,Jun 29 2024 19:53:55,"15.4","14.4",Jun 29 2024 19:54:00,"14.1",Jun 29 2024 19:54:01
414,Jun 29 2024 19:54:01,00:01:00,Jun 29 2024 19:54:12,"14.9","13.3",Jun 29 2024 19:54:40,"11.3",Jun 29 2024 19:55:01
415,Jun 29 2024 19:55:01,00:01:00,Jun 29 2024 19:55:09,"12.8","11.5",Jun 29 2024 19:55:35,"11.3",Jun 29 2024 19:56:01
416,Jun 29 2024 19:56:01,00:01:00,Jun 29 2024 19:56:40,"12.3","11.6",Jun 29 2024 19:56:02,"11.3",Jun 29 2024 19:57:01
417,Jun 29 2024 19:57:01,00:01:00,Jun 29 2024 19:57:10,"12.2","11",Jun 29 2024 19:57:55,"10.5",Jun 29 2024 19:58:01
418,Jun 29 2024 19:58:01,00:01:00,Jun 29 2024 19:58:24,"14.9","12.9",Jun 29 2024 19:58:05,"10.6",Jun 29 2024 19:59:01
419,Jun 29 2024 19:59:01,00:01:00,Jun 29 2024 19:59:10,"14.5","13.9",Jun 29 2024 19:59:59,"13.6",Jun 29 2024 20:00:01
420,Jun 29 2024 20:00:01,00:01:00,Jun 29 2024 20:00:09,"14.8","14",Jun 29 2024 20:00:10,"13.5",Jun 29 2024 20:01:01
421,Jun 29 2024 20:01:01,00:01:00,Jun 29 2024 20:01:09,"15.1","14.2",Jun 29 2024 20:01:10,"13.8",Jun 29 2024 20:02:01
422,Jun 29 2024 20:02:01,00:01:00,Jun 29 2024 20:02:10,"14.7","14.1",Jun 29 2024 20:02:46,"13.8",Jun 29 2024 20:03:01
423,Jun 29 2024 20:03:01,00:01:00,Jun 29 2024 20:03:03,"14.3","12.9",Jun 29 2024 20:03:10,"12.6",Jun 29 2024 20:04:01
424,Jun 29 2024 20:04:01,00:01:00,Jun 29 2024 20:04:39,"13.8","12.7",Jun 29 2024 20:04:48,"12.6",Jun 29 2024 20:05:01
425,Jun 29 2024 20:05:01,00:01:00,Jun 29 2024 20:05:40,"13.4","12.3",Jun 29 2024 20:05:55,"9.4",Jun 29 2024 20:06:01
426,Jun 29 2024 20:06:01,00:01:00,Jun 29 2024 20:06:09,"11.1","9.8",Jun 29 2024 20:06:10,"9.4",Jun 29 2024 20:07:01
427,Jun 29 2024 20:07:01,00:01:00,Jun 29 2024 20:07:54,"11","9.8",Jun 29 2024 20:07:32,"9.6",Jun 29 2024 20:08:01
428,Jun 29 2024 20:08:01,00:01:00,Jun 29 2024 20:08:39,"11.1","9.8",Jun 29 2024 20:08:40,"9.4",Jun 29 2024 20:09:01
429,Jun 29 2024 20:09:01,00:01:00,Jun 29 2024 20:09:54,"14.1","10.4",Jun 29 2024 20:09:40,"9.5",Jun 29 2024 20:10:01
430,Jun 29 2024 20:10:01,00:01:00,Jun 29 2024 20:10:40,"13.5","12.9",Jun 29 2024 20:10:43,"12.6",Jun 29 2024 20:11:01
431,Jun 29 2024 20:11:01,00:01:00,Jun 29 2024 20:11:39,"14","12.8",Jun 29 2024 20:11:40,"12.5",Jun 29 2024 20:12:01
432,Jun 29 2024 20:12:01,00:01:00,Jun 29 2024 20:12:40,"13.7","12.9",Jun 29 2024 20:12:49,"12.6",Jun 29 2024 20:13:01
433,Jun 29 2024 20:13:01,00:01:00,Jun 29 2024 20:13:24,"13.7","12.7",Jun 29 2024 20:13:28,"12.5",Jun 29 2024 20:14:01
434,Jun 29 2024 20:14:01,00:01:00,Jun 29 2024 20:14:40,"13.6","12.8",Jun 29 2024 20:14:56,"12.6",Jun 29 2024 20:15:01
435,Jun 29 2024 20:15:01,00:01:00,Jun 29 2024 20:15:09,"14.1","12.7",Jun 29 2024 20:15:39,"12.3",Jun 29 2024 20:16:01
436,Jun 29 2024 20:16:01,00:01:00,Jun 29 2024 20:16:40,"13.6","12.1",Jun 29 2024 20:16:54,"9.6",Jun 29 2024 20:17:01
437,Jun 29 2024 20:17:01,00:01:00,Jun 29 2024 20:17:24,"10.9","9.7",Jun 29 2024 20:17:24,"9.4",Jun 29 2024 20:18:01
438,Jun 29 2024 20:18:01,00:01:00,Jun 29 2024 20:18:39,"11.1","9.7",Jun 29 2024 20:18:42,"9.4",Jun 29 2024 20:19:01
439,Jun 29 2024 20:19:01,00:01:00,Jun 29 2024 20:19:16,"19.5","10.4",Jun 29 2024 20:19:09,"9.3",Jun 29 2024 20:20:01
440,Jun 29 2024 20:20:01,00:01:00,Jun 29 2024 20:20:54,"15","10.7",Jun 29 2024 20:20:42,"10.1",Jun 29 2024 20:21:01
441,Jun 29 2024 20:21:01,00:01:00,Jun 29 2024 20:21:24,"14.6","13.2",Jun 29 2024 20:21:36,"13",Jun 29 2024 20:22:01
442,Jun 29 2024 20:22:01,00:01:00,Jun 29 2024 20:22:39,"14","13.3",Jun 29 2024 20:22:27,"13.1",Jun 29 2024 20:23:01
443,Jun 29 2024 20:23:01,00:01:00,Jun 29 2024 20:23:24,"14.3","13.4",Jun 29 2024 20:23:13,"13",Jun 29 2024 20:24:01
444,Jun 29 2024 20:24:01,00:01:00,Jun 29 2024 20:24:44,"23.5","13.9",Jun 29 2024 20:24:24,"13",Jun 29 2024 20:25:01
445,Jun 29 2024 20:25:01,00:01:00,Jun 29 2024 20:25:24,"15.8","14.5",Jun 29 2024 20:25:54,"13.9",Jun 29 2024 20:26:01
446,Jun 29 2024 20:26:01,00:01:00,Jun 29 2024 20:26:24,"14.9","14.1",Jun 29 2024 20:26:55,"13.8",Jun 29 2024 20:27:01
447,Jun 29 2024 20:27:01,00:01:00,Jun 29 2024 20:27:09,"14.7","12.1",Jun 29 2024 20:27:24,"10.6",Jun 29 2024 20:28:01
448,Jun 29 2024 20:28:01,00:01:00,Jun 29 2024 20:28:54,"11.7","11",Jun 29 2024 20:28:09,"10.5",Jun 29 2024 20:29:01
449,Jun 29 2024 20:29:01,00:01:00,Jun 29 2024 20:29:24,"11.8","11.1",Jun 29 2024 20:29:39,"10.8",Jun 29 2024 20:30:01
450,Jun 29 2024 20:30:01,00:01:00,Jun 29 2024 20:30:54,"11.8","11.2",Jun 29 2024 20:30:09,"10.8",Jun 29 2024 20:31:01
451,Jun 29 2024 20:31:01,00:01:00,Jun 29 2024 20:31:24,"14.9","13.4",Jun 29 2024 20:31:09,"10.6",Jun 29 2024 20:32:01
452,Jun 29 2024 20:32:01,00:01:00,Jun 29 2024 20:32:54,"14.9","14.1",Jun 29 2024 20:33:01,"13.8",Jun 29 2024 20:33:01
453,Jun 29 2024 20:33:01,00:01:00,Jun 29 2024 20:33:39,"15","13.9",Jun 29 2024 20:33:39,"13.8",Jun 29 2024 20:34:01
454,Jun 29 2024 20:34:01,00:01:00,Jun 29 2024 20:34:54,"15","13.9",Jun 29 2024 20:34:09,"13.6",Jun 29 2024 20:35:01
455,Jun 29 2024 20:35:01,00:01:00,Jun 29 2024 20:35:49,"29","14.3",Jun 29 2024 20:35:23,"13.7",Jun 29 2024 20:36:01
456,Jun 29 2024 20:36:01,00:01:00,Jun 29 2024 20:36:39,"15.7","15",Jun 29 2024 20:36:49,"14.6",Jun 29 2024 20:37:01
457,Jun 29 2024 20:37:01,00:01:00,Jun 29 2024 20:37:24,"15.6","14.4",Jun 29 2024 20:37:52,"11.6",Jun 29 2024 20:38:01
458,Jun 29 2024 20:38:01,00:01:00,Jun 29 2024 20:38:09,"13.2","11.9",Jun 29 2024 20:38:59,"11.6",Jun 29 2024 20:39:01
459,Jun 29 2024 20:39:01,00:01:00,Jun 29 2024 20:39:39,"13.1","11.8",Jun 29 2024 20:39:40,"11.5",Jun 29 2024 20:40:01
460,Jun 29 2024 20:40:01,00:01:00,Jun 29 2024 20:40:54,"12.5","11.8",Jun 29 2024 20:40:09,"11.5",Jun 29 2024 20:41:01
461,Jun 29 2024 20:41:01,00:01:00,Jun 29 2024 20:41:09,"12.6","11.8",Jun 29 2024 20:41:20,"11.6",Jun 29 2024 20:42:01
462,Jun 29 2024 20:42:01,00:01:00,Jun 29 2024 20:42:01,"11.9","10.7",Jun 29 2024 20:42:24,"10.1",Jun 29 2024 20:43:01
463,Jun 29 2024 20:43:01,00:01:00,Jun 29 2024 20:43:54,"12","10.7",Jun 29 2024 20:43:29,"10.4",Jun 29 2024 20:44:01
464,Jun 29 2024 20:44:01,00:01:00,Jun 29 2024 20:44:39,"11.7","10.6",Jun 29 2024 20:44:44,"10.4",Jun 29 2024 20:45:01
465,Jun 29 2024 20:45:01,00:01:00,Jun 29 2024 20:45:24,"11.5","10.8",Jun 29 2024 20:46:00,"10.3",Jun 29 2024 20:46:01
466,Jun 29 2024 20:46:01,00:01:00,Jun 29 2024 20:46:39,"11.6","10.5",Jun 29 2024 20:46:04,"10.3",Jun 29 2024 20:47:01
467,Jun 29 2024 20:47:01,00:01:00,Jun 29 2024 20:47:24,"11.5","10.8",Jun 29 2024 20:48:01,"10.4",Jun 29 2024 20:48:01
468,Jun 29 2024 20:48:01,00:01:00,Jun 29 2024 20:48:39,"11.3","10.6",Jun 29 2024 20:48:09,"10.4",Jun 29 2024 20:49:01
469,Jun 29 2024 20:49:01,00:01:00,Jun 29 2024 20:49:47,"12.3","10.8",Jun 29 2024 20:49:24,"10.4",Jun 29 2024 20:50:01
470,Jun 29 2024 20:50:01,00:01:00,Jun 29 2024 20:50:09,"11.3","10.5",Jun 29 2024 20:50:39,"10.1",Jun 29 2024 20:51:01
471,Jun 29 2024 20:51:01,00:01:00,Jun 29 2024 20:51:09,"11.6","10.6",Jun 29 2024 20:51:24,"10.3",Jun 29 2024 20:52:01
472,Jun 29 2024 20:52:01,00:01:00,Jun 29 2024 20:52:39,"11.6","10.5",Jun 29 2024 20:52:49,"10.3",Jun 29 2024 20:53:01
473,Jun 29 2024 20:53:01,00:01:00,Jun 29 2024 20:53:24,"12.4","10.6",Jun 29 2024 20:53:10,"10.2",Jun 29 2024 20:54:01
474,Jun 29 2024 20:54:01,00:01:00,Jun 29 2024 20:54:54,"12.5","10.5",Jun 29 2024 20:54:55,"10.1",Jun 29 2024 20:55:01
475,Jun 29 2024 20:55:01,00:01:00,Jun 29 2024 20:55:39,"11.4","10.6",Jun 29 2024 20:55:02,"10.2",Jun 29 2024 20:56:01
476,Jun 29 2024 20:56:01,00:01:00,Jun 29 2024 20:56:39,"11.5","10.7",Jun 29 2024 20:56:03,"10.3",Jun 29 2024 20:57:01
477,Jun 29 2024 20:57:01,00:01:00,Jun 29 2024 20:57:49,"12.1","10.8",Jun 29 2024 20:57:10,"10.3",Jun 29 2024 20:58:01
478,Jun 29 2024 20:58:01,00:01:00,Jun 29 2024 20:58:39,"11.8","10.6",Jun 29 2024 20:58:56,"10.3",Jun 29 2024 20:59:01
479,Jun 29 2024 20:59:01,00:01:00,Jun 29 2024 20:59:42,"20.6","11",Jun 29 2024 20:59:03,"10.3",Jun 29 2024 21:00:01
480,Jun 29 2024 21:00:01,00:01:00,Jun 29 2024 21:00:39,"12.2","11.1",Jun 29 2024 21:00:54,"10.8",Jun 29 2024 21:01:01
481,Jun 29 2024 21:01:01,00:01:00,Jun 29 2024 21:01:54,"12.5","11.1",Jun 29 2024 21:01:39,"10.6",Jun 29 2024 21:02:01
482,Jun 29 2024 21:02:01,00:01:00,Jun 29 2024 21:02:39,"12","10.8",Jun 29 2024 21:02:40,"10.4",Jun 29 2024 21:03:01
483,Jun 29 2024 21:03:01,00:01:00,Jun 29 2024 21:03:07,"12.1","10.7",Jun 29 2024 21:03:58,"10.4",Jun 29 2024 21:04:01
484,Jun 29 2024 21:04:01,00:01:00,Jun 29 2024 21:04:09,"21.1","11.8",Jun 29 2024 21:04:08,"10.3",Jun 29 2024 21:05:01
485,Jun 29 2024 21:05:01,00:01:00,Jun 29 2024 21:05:09,"13.1","11.5",Jun 29 2024 21:05:21,"11.1",Jun 29 2024 21:06:01
486,Jun 29 2024 21:06:01,00:01:00,Jun 29 2024 21:06:09,"12.7","11.3",Jun 29 2024 21:06:54,"10.9",Jun 29 2024 21:07:01
487,Jun 29 2024 21:07:01,00:01:00,Jun 29 2024 21:07:24,"12.5","11.2",Jun 29 2024 21:07:16,"10.9",Jun 29 2024 21:08:01
488,Jun 29 2024 21:08:01,00:01:00,Jun 29 2024 21:08:54,"12.5","11.5",Jun 29 2024 21:08:54,"11",Jun 29 2024 21:09:01
489,Jun 29 2024 21:09:01,00:01:00,Jun 29 2024 21:09:54,"12","11.2",Jun 29 2024 21:09:26,"11",Jun 29 2024 21:10:01
490,Jun 29 2024 21:10:01,00:01:00,Jun 29 2024 21:10:24,"12.3","11",Jun 29 2024 21:10:39,"10.5",Jun 29 2024 21:11:01
491,Jun 29 2024 21:11:01,00:01:00,Jun 29 2024 21:11:39,"12","10.9",Jun 29 2024 21:11:39,"10.5",Jun 29 2024 21:12:01
492,Jun 29 2024 21:12:01,00:01:00,Jun 29 2024 21:12:54,"11.6","11",Jun 29 2024 21:12:02,"10.6",Jun 29 2024 21:13:01
493,Jun 29 2024 21:13:01,00:01:00,Jun 29 2024 21:13:54,"11.6","10.8",Jun 29 2024 21:13:15,"10.4",Jun 29 2024 21:14:01
494,Jun 29 2024 21:14:01,00:01:00,Jun 29 2024 21:14:09,"12.2","10.8",Jun 29 2024 21:14:24,"10.5",Jun 29 2024 21:15:01
495,Jun 29 2024 21:15:01,00:01:00,Jun 29 2024 21:15:24,"12","10.8",Jun 29 2024 21:15:57,"10.4",Jun 29 2024 21:16:01
496,Jun 29 2024 21:16:01,00:01:00,Jun 29 2024 21:16:09,"12","10.7",Jun 29 2024 21:16:09,"10.3",Jun 29 2024 21:17:01
497,Jun 29 2024 21:17:01,00:01:00,Jun 29 2024 21:17:24,"11.9","10.5",Jun 29 2024 21:17:54,"8.9",Jun 29 2024 21:18:01
498,Jun 29 2024 21:18:01,00:01:00,Jun 29 2024 21:18:09,"9.7","8.8",Jun 29 2024 21:18:08,"8.4",Jun 29 2024 21:19:01
